Frame,Fx,Fy,Fz,Cx,Cy,LASI_X,LASI_Y,LASI_Z,RASI_X,RASI_Y,RASI_Z,LPSI_X,LPSI_Y,LPSI_Z,RPSI_X,RPSI_Y,RPSI_Z,LTHI_X,LTHI_Y,LTHI_Z,LKNE_X,LKNE_Y,LKNE_Z,LANK_X,LANK_Y,LANK_Z,LHEE_X,LHEE_Y,LHEE_Z,LP1M_X,LP1M_Y,LP1M_Z,LTOE_X,LTOE_Y,LTOE_Z,LD5M_X,LD5M_Y,LD5M_Z,LLCA_X,LLCA_Y,LLCA_Z,RTHI_X,RTHI_Y,RTHI_Z,RKNE_X,RKNE_Y,RKNE_Z,RANK_X,RANK_Y,RANK_Z,RHEE_X,RHEE_Y,RHEE_Z,RP1M_X,RP1M_Y,RP1M_Z,RTOE_X,RTOE_Y,RTOE_Z,RD5M_X,RD5M_Y,RD5M_Z,RLCA_X,RLCA_Y,RLCA_Z,1,5,4,6,2,3
31,-2.660057,3.119387,584.2208,0.829603309,0.381265214,0.75333374,0.221165665,0.912448914,0.731395203,0.512052429,0.902533752,0.973066528,0.378264069,0.834769409,0.870438232,0.366875977,1.453922485,0.861088989,0.19113446,0.834999207,0.76547876,0.295624573,0.469589691,0.891654907,0.256291107,0.071348946,0.914684875,0.272313385,0.023985168,0.741218079,0.288360992,0.024884752,0.693332336,0.243153381,0.018913975,0.778373718,0.202423843,0.016194838,0.893475586,0.336685181,0.018385296,0.877134521,0.543379456,0.823382385,0.772793335,0.44886441,0.465625977,0.897698669,0.481324219,0.072330139,0.914269104,0.469466095,0.01993779,0.745200867,0.435347992,0.024982904,0.694779663,0.477946808,0.019028656,0.781759094,0.523122131,0.018254084,0.896040771,0.402016571,0.020579031,2569033,4296046,2665746,4465733,4062463,1868489
32,-2.333778,3.095888,584.6856,0.829641069,0.381188724,0.753336853,0.221187485,0.912467041,0.731447876,0.512091125,0.902551697,0.973132507,0.37828418,0.834771912,0.870505493,0.366838531,1.453930908,0.86112323,0.191167191,0.835036194,0.765537048,0.295657715,0.469552094,0.891658081,0.256280457,0.071361282,0.914710815,0.272327026,0.023998394,0.741206055,0.288372345,0.024917603,0.69330658,0.243176239,0.018899576,0.778411316,0.202425949,0.016252905,0.893589661,0.336787842,0.018546646,0.877158203,0.543369934,0.823384827,0.772833557,0.448866302,0.465609283,0.89768927,0.481248444,0.072259628,0.914282654,0.469452698,0.019978477,0.745216553,0.435355652,0.024965374,0.694780823,0.477971252,0.019042379,0.781772339,0.523157288,0.018263855,0.896034485,0.402029938,0.020579586,2568984,4296433,2665919,4465951,4062657,1868612
33,-2.61267,3.273996,584.6729,0.829933735,0.381007741,0.753274048,0.221358658,0.912210266,0.731483521,0.51207782,0.902530457,0.973184143,0.378304657,0.834828186,0.870528259,0.366862762,1.453921997,0.861167114,0.191155441,0.835037109,0.765534546,0.295628235,0.469574707,0.891644775,0.256287262,0.071372284,0.914705933,0.272319214,0.024013247,0.741147339,0.288393524,0.024916121,0.693316223,0.243195999,0.018923399,0.778413147,0.202420578,0.016188929,0.895081055,0.339112305,0.018717941,0.877171936,0.543382263,0.823372375,0.772821289,0.448836304,0.465597961,0.897708618,0.481337891,0.072357086,0.914287964,0.469467133,0.019990898,0.745224304,0.435375244,0.025006992,0.694802246,0.477987915,0.01904921,0.78181134,0.523118042,0.018250605,0.896013062,0.402026215,0.020601933,2569180,4296239,2665746,4465878,4063047,1868612
34,-2.483201,3.241141,585.1436,0.830089895,0.381057934,0.753403442,0.221199875,0.912461548,0.731489746,0.512057617,0.902543884,0.97320752,0.37828067,0.83476947,0.870538452,0.366886444,1.453943115,0.861171021,0.191157684,0.835035278,0.765531494,0.295623291,0.469567566,0.891616943,0.256291718,0.071387863,0.914700562,0.272313782,0.023988583,0.741153564,0.288397827,0.024957083,0.693314758,0.243166748,0.018927729,0.778374023,0.20237207,0.016241312,0.893506897,0.336646118,0.018439623,0.877226074,0.543379883,0.823358765,0.772874695,0.448870819,0.465646606,0.897700317,0.481335388,0.072337814,0.914257874,0.469453796,0.01996298,0.745194275,0.435366058,0.025017548,0.694823853,0.477991669,0.019034218,0.781766541,0.523123413,0.018278017,0.896005066,0.402021393,0.020593966,2569424,4295949,2665746,4466849,4062536,1868538
35,-2.177057,3.49275,584.6942,0.830012805,0.381248729,0.753349854,0.221384369,0.912163025,0.731555786,0.512098816,0.90257196,0.973191406,0.378278595,0.834766296,0.870581665,0.366847473,1.4539198,0.861225586,0.191161346,0.835026733,0.765554443,0.29565683,0.46959549,0.891656067,0.256268707,0.071329712,0.914687195,0.27233371,0.023980707,0.741210022,0.288376648,0.024913294,0.693327332,0.243160065,0.0189102,0.778370789,0.202440094,0.016240227,0.893690369,0.337316498,0.01812545,0.877282898,0.54339447,0.823359497,0.772861572,0.448809998,0.465618744,0.897692261,0.481306793,0.072323242,0.914288818,0.46947406,0.019992865,0.745236816,0.435359985,0.024999128,0.694755859,0.477975098,0.019057457,0.781809143,0.523143677,0.018318018,0.896038452,0.402008881,0.020572893,2569106,4295053,2665869,4466849,4062073,1868219
36,-2.215444,3.629834,584.397,0.830048234,0.381114643,0.753397095,0.221393661,0.912171631,0.73157843,0.512082825,0.902564331,0.973225708,0.378309326,0.834730896,0.870739685,0.366661713,1.453911011,0.861241516,0.191156342,0.835023926,0.765546692,0.29563031,0.469593567,0.891702576,0.256278992,0.071361137,0.914695679,0.272305176,0.023980461,0.741193481,0.288376495,0.024916859,0.693308167,0.243120453,0.018936527,0.778430481,0.202417526,0.016222864,0.893675415,0.337021729,0.018462395,0.877284729,0.543381287,0.823372803,0.772876709,0.4488862,0.465633575,0.897685303,0.481257202,0.07227166,0.914291748,0.46943692,0.019984985,0.745265808,0.435381714,0.024999596,0.694861572,0.478023865,0.019034988,0.781783508,0.523139587,0.018275898,0.896025452,0.40201062,0.02058794,2569326,4295053,2665376,4466776,4062073,1868415
37,-2.380425,3.447482,584.7046,0.830232868,0.381021082,0.753416748,0.221397018,0.912153809,0.731634827,0.512124817,0.902572144,0.973295288,0.378292694,0.834714661,0.870614563,0.366815735,1.453921509,0.861257324,0.191122253,0.835020264,0.765573608,0.295638184,0.469587311,0.891689941,0.256298859,0.071325867,0.91469989,0.27231723,0.023967342,0.741254272,0.288382202,0.02483119,0.693291565,0.243124817,0.018914766,0.778421692,0.202448212,0.016235407,0.89344458,0.336579956,0.018433424,0.877350098,0.5433797,0.823360901,0.77285321,0.448877563,0.465634277,0.897696655,0.48130719,0.072349205,0.914277588,0.469448029,0.019924706,0.74526001,0.435380096,0.024963036,0.694805054,0.477961609,0.019033159,0.781802429,0.523124268,0.01825029,0.896020569,0.401995087,0.020576118,2569058,4295247,2665672,4466752,4061416,1868317
38,-2.51611,3.103011,584.3782,0.830403691,0.380954654,0.753486938,0.221393234,0.912186462,0.731689087,0.512113831,0.902578796,0.973317261,0.37828186,0.834724731,0.870921448,0.366319153,1.453640747,0.861318298,0.191155533,0.834999512,0.7655755,0.295675171,0.469596313,0.891679626,0.256293671,0.071315514,0.914701477,0.272305145,0.023987568,0.741244568,0.288371643,0.024821741,0.693300903,0.243159393,0.018908358,0.778375732,0.202436661,0.016211004,0.893306396,0.336738037,0.017986635,0.877404907,0.543375977,0.823348328,0.772876953,0.448900757,0.465644409,0.897704895,0.481297424,0.072217896,0.914260803,0.469478333,0.019903269,0.745285156,0.435423737,0.025008982,0.69488208,0.478012939,0.01898036,0.781814636,0.523130859,0.018240953,0.896039795,0.402009888,0.020541065,2568911,4295610,2665426,4466485,4060978,1868219
39,-2.579384,3.329375,584.5379,0.830232905,0.380886188,0.753532349,0.22140802,0.912225769,0.731745728,0.512145996,0.902596375,0.973346375,0.378270081,0.834717468,0.870720886,0.366778412,1.453952759,0.861333435,0.191186371,0.834996216,0.765595398,0.295681274,0.469601257,0.891703735,0.256294464,0.071328331,0.914721375,0.272333313,0.023978788,0.741156738,0.288419342,0.024907093,0.6933526,0.243171127,0.01890629,0.778360046,0.202440308,0.01623119,0.893660339,0.336772797,0.018695553,0.877463013,0.54340094,0.823345581,0.772921509,0.448940552,0.465663025,0.897720398,0.48133609,0.072337875,0.914280823,0.469506561,0.019920061,0.745253113,0.43536853,0.024965784,0.69489209,0.478048187,0.019018137,0.781747498,0.52318042,0.01825449,0.896105835,0.402013245,0.02056296,2568837,4296264,2665746,4465490,4061051,1868292
40,-2.448376,3.54856,584.4628,0.830425893,0.380934821,0.753550964,0.221410736,0.912246948,0.731817688,0.512183594,0.90260083,0.973375793,0.378281464,0.834707336,0.870754761,0.366727478,1.453973755,0.861312561,0.191177231,0.835018066,0.765589783,0.295691315,0.469595032,0.891676086,0.256285461,0.071337692,0.914674133,0.272311279,0.023994484,0.74117041,0.288418427,0.024897297,0.693329346,0.243174713,0.018900093,0.778422974,0.202452637,0.016188047,0.893399536,0.336567413,0.018339355,0.877497559,0.543384094,0.823346497,0.772914551,0.448910004,0.465656372,0.897671631,0.481249023,0.072237831,0.914319824,0.469474213,0.019948629,0.745201843,0.435336639,0.025025223,0.694789673,0.477993683,0.019059013,0.781771301,0.523147949,0.018252893,0.896052246,0.402015198,0.020588203,2568837,4296651,2665796,4464980,4061587,1868292
41,-2.190293,3.653628,583.8313,0.830598698,0.381048327,0.753567627,0.221400375,0.912254272,0.731854919,0.51215033,0.902633606,0.973455017,0.378238007,0.83469519,0.870757385,0.366753662,1.45399231,0.861369934,0.191202621,0.835014465,0.765593567,0.295683502,0.469590271,0.891635925,0.256286865,0.071373833,0.914681396,0.272322113,0.024002546,0.741142212,0.288438599,0.024962555,0.693281799,0.24315184,0.018908272,0.778406067,0.20243103,0.016228159,0.893761597,0.337063934,0.018618736,0.87753241,0.543356995,0.823345764,0.772915466,0.448909149,0.465654602,0.897705688,0.481222382,0.072235954,0.91427533,0.469456757,0.019929741,0.745230591,0.435372955,0.024997023,0.694808777,0.477978119,0.019072292,0.781764526,0.523112122,0.018298744,0.896011536,0.402021423,0.020589851,2569131,4296772,2665524,4464131,4062852,1868415
42,-2.304095,3.420255,584.5,0.83054585,0.38107102,0.753570007,0.221402466,0.912257385,0.731923157,0.512175232,0.902642395,0.973494995,0.378249939,0.83465564,0.870832886,0.366717346,1.454018921,0.861413513,0.191169327,0.835024963,0.76563031,0.29567453,0.469633667,0.89165033,0.25628299,0.071380302,0.914704041,0.272290619,0.023984669,0.741206726,0.288394653,0.024873533,0.693316833,0.243156937,0.018919622,0.778405884,0.202425385,0.016226437,0.893562988,0.336879761,0.018359295,0.877600464,0.54336554,0.823325012,0.772968201,0.448909943,0.465654572,0.897703186,0.481285034,0.072367531,0.91428772,0.469439331,0.019962032,0.745226685,0.435329132,0.025038242,0.694884521,0.478031036,0.019017311,0.781764954,0.523121521,0.018272867,0.8960625,0.402007538,0.020579069,2568935,4297595,2665845,4463645,4062731,1868267
43,-2.057358,3.107741,584.194,0.830780707,0.381069007,0.753651367,0.22137236,0.912277832,0.731988281,0.512194519,0.902633606,0.973523315,0.378262451,0.83462854,0.87086554,0.366715851,1.45403125,0.861446777,0.191167007,0.835019836,0.76560144,0.295651764,0.469634583,0.891670166,0.256273712,0.071322655,0.914690552,0.272324738,0.023982843,0.741214722,0.288367188,0.024906927,0.693370972,0.243145432,0.018899906,0.778422791,0.202400436,0.016212143,0.893583069,0.336768005,0.018610458,0.877641174,0.543352722,0.823331421,0.77299707,0.448901489,0.465669617,0.897735046,0.481309418,0.072301376,0.914296204,0.469436401,0.01996422,0.745276123,0.435365326,0.024992857,0.694870544,0.478026611,0.018991486,0.781764404,0.523112976,0.018270657,0.89600824,0.401988647,0.020554911,2569106,4297668,2666363,4463888,4062828,1868219
44,-2.234463,3.082066,583.8558,0.831057961,0.381107237,0.753688354,0.221394791,0.912274902,0.732042542,0.512200684,0.902627441,0.973573914,0.378259521,0.834595276,0.870951294,0.366648315,1.453987427,0.861475769,0.19118158,0.834982605,0.765612854,0.29565921,0.469632507,0.89167688,0.256295837,0.071333755,0.914700623,0.272290192,0.02397254,0.741250244,0.288378845,0.024801689,0.693344116,0.243179916,0.018892662,0.778413818,0.202404968,0.016242323,0.893419434,0.336583252,0.018406118,0.877687073,0.543371338,0.823337646,0.773019775,0.448896454,0.465668884,0.897739319,0.481338837,0.072307259,0.914331299,0.469479767,0.0199055,0.745288818,0.435323944,0.024994263,0.69481958,0.478007507,0.019044767,0.781780029,0.523116821,0.018300394,0.896008789,0.40198587,0.020528215,2569155,4297305,2666190,4464398,4062609,1868219
45,-2.090912,3.059059,583.9198,0.831129561,0.381134293,0.753706421,0.22141272,0.912284241,0.73207312,0.512214783,0.902607666,0.973620422,0.378269989,0.834577942,0.871058228,0.36658493,1.454035034,0.861521729,0.191193481,0.835010742,0.765618225,0.295688202,0.469657379,0.89168335,0.256287292,0.071313095,0.914682251,0.272330444,0.024008766,0.741182129,0.288418884,0.024849417,0.693327576,0.243155716,0.018901148,0.778403259,0.202446442,0.016227531,0.893529968,0.337232208,0.017933762,0.877730042,0.543377625,0.823328979,0.773089966,0.448925629,0.465664032,0.897743713,0.48129425,0.072266785,0.914273987,0.469456116,0.019944328,0.745258972,0.435410309,0.025036552,0.694798218,0.477997131,0.019060724,0.781775452,0.523145935,0.018281395,0.896078674,0.401991547,0.020525154,2569375,4297014,2666190,4464543,4061976,1868219
46,-2.306337,3.376211,583.6803,0.831026863,0.381139978,0.753713501,0.221432419,0.912278442,0.732152649,0.512266663,0.90265509,0.973657654,0.378274658,0.8346474,0.870969543,0.366686646,1.453991333,0.861572388,0.191189484,0.835007141,0.765624878,0.295682098,0.469647552,0.891685913,0.256283112,0.071335159,0.914695801,0.272330139,0.023992088,0.741241699,0.288387787,0.024852322,0.693333374,0.243175781,0.018908337,0.778411926,0.202406357,0.016192135,0.893274048,0.33650705,0.018208467,0.877792542,0.543393311,0.823338989,0.773140198,0.448971771,0.465665985,0.897750977,0.481283783,0.072278862,0.914282288,0.469466766,0.019884449,0.745262024,0.435396179,0.025022011,0.694821838,0.478015076,0.019044632,0.781787659,0.523148254,0.018249535,0.896063477,0.402005859,0.020554806,2569082,4297620,2665845,4464543,4061757,1868120
47,-2.365725,3.976605,582.9636,0.831134466,0.38102803,0.753793335,0.221412842,0.912330444,0.73216687,0.512244568,0.902638977,0.973663086,0.378270142,0.834657715,0.871120117,0.366611267,1.454040527,0.861587341,0.191214127,0.835010925,0.765661072,0.29567865,0.469639282,0.891650085,0.2562659,0.0713806,0.914706177,0.272298523,0.023984802,0.741210205,0.288409454,0.024910049,0.693320007,0.243178101,0.018935215,0.778413879,0.202442139,0.016210627,0.893600159,0.336856689,0.018549181,0.87784259,0.543407654,0.823339294,0.773216797,0.448998169,0.465690552,0.897748108,0.48126474,0.072203468,0.914294739,0.469474457,0.019901958,0.745301453,0.435410828,0.025012728,0.69483606,0.478025482,0.019074268,0.781810608,0.523106567,0.018248798,0.896045776,0.402018799,0.020575151,2569229,4297620,2665869,4465465,4061757,1868342
48,-2.67223,3.937844,583.8139,0.831543376,0.381070177,0.753814575,0.22143927,0.912278503,0.732191284,0.512229187,0.902592529,0.97370459,0.378264618,0.834658875,0.871117737,0.366645477,1.454024536,0.86162738,0.191237427,0.835020081,0.765697083,0.295687805,0.469643341,0.89164502,0.256251923,0.07139283,0.914701294,0.272291199,0.023986715,0.741216675,0.288366852,0.024896568,0.693360718,0.243151886,0.018926691,0.778379883,0.202406555,0.016237364,0.893400513,0.336662872,0.018288118,0.877887329,0.543422913,0.823327515,0.77327655,0.449012329,0.465675781,0.897754517,0.481329315,0.072267776,0.914329956,0.469514404,0.019897772,0.745241272,0.435377014,0.025001411,0.69483551,0.478003296,0.019055298,0.781768921,0.523151428,0.018226933,0.896073486,0.402040863,0.020584785,2568960,4297063,2666264,4466436,4061733,1868366
49,-2.709401,4.167103,584.1304,0.831635593,0.380831371,0.753936584,0.221320145,0.912465881,0.732253662,0.512231567,0.902626892,0.97377771,0.3782789,0.834659302,0.871445862,0.366182098,1.45379895,0.8616427,0.191234543,0.835017578,0.765715759,0.295688751,0.469666718,0.891624695,0.256265594,0.071352707,0.914706299,0.272321411,0.023989374,0.741169067,0.288431519,0.024913702,0.693321838,0.243162338,0.018926964,0.778376709,0.20244545,0.016209345,0.893516357,0.336771912,0.018407259,0.877927612,0.543420227,0.823359741,0.773355652,0.449029663,0.465670776,0.897743042,0.481300629,0.072259247,0.914231079,0.46955246,0.019688604,0.7452724,0.435371307,0.025046049,0.694836731,0.477980835,0.01910256,0.781815979,0.523128784,0.018251106,0.896048706,0.402054291,0.020546875,2568642,4297038,2665524,4466436,4061659,1868342
50,-2.390132,4.235979,584.343,0.831921477,0.380887572,0.753950867,0.221310562,0.912470398,0.732281677,0.512296936,0.902621155,0.973787903,0.378299286,0.834653748,0.871249939,0.366598175,1.453988647,0.861675049,0.19124614,0.83500415,0.765729675,0.295675629,0.469655579,0.891655212,0.256281006,0.071321777,0.914691406,0.272316528,0.023970961,0.741191467,0.288390442,0.024883095,0.693324097,0.243144028,0.018902378,0.778402283,0.202421021,0.016221691,0.893494141,0.336951263,0.018194077,0.877986511,0.543431152,0.823374146,0.773391663,0.449033875,0.465660767,0.897762329,0.481314209,0.072256462,0.914386719,0.469504639,0.019809509,0.745331482,0.435404755,0.025009932,0.694831665,0.477999298,0.019054512,0.781784058,0.523111633,0.018250221,0.896071716,0.402040405,0.020536518,2568349,4297135,2666017,4467043,4061830,1868342
51,-2.277813,4.424568,585.0314,0.831728722,0.380757366,0.754031982,0.221326385,0.912434204,0.732341492,0.512304077,0.9026521,0.973823486,0.378270966,0.834651001,0.871318665,0.366581604,1.454038818,0.861711365,0.191261581,0.834972595,0.765763855,0.295707581,0.469671265,0.891682556,0.256285767,0.071308403,0.914722046,0.272318939,0.023965952,0.741215149,0.288411774,0.024886404,0.693323303,0.2431763,0.018910835,0.778384949,0.202444931,0.016225704,0.893575256,0.33659787,0.018680853,0.877990784,0.543449646,0.823408691,0.773421326,0.44904126,0.465689331,0.897797302,0.481377777,0.072259087,0.914375183,0.469505585,0.019803719,0.74527887,0.435363892,0.02500547,0.694840271,0.478010406,0.019099934,0.781795532,0.523124756,0.018258442,0.896088745,0.402032318,0.020527594,2568349,4297208,2666165,4467577,4062511,1868342
52,-2.104061,4.262422,584.7929,0.831790502,0.380759148,0.753989746,0.221409607,0.912324646,0.732397461,0.512316528,0.902649048,0.973872803,0.378303009,0.834638916,0.871591553,0.366153931,1.453759033,0.861768921,0.191257446,0.835005249,0.765799438,0.295723694,0.469699677,0.891706421,0.256261108,0.07131337,0.914710022,0.272328735,0.023992739,0.741155334,0.288439728,0.024948063,0.693322693,0.243154633,0.018918018,0.77840979,0.202432846,0.016206112,0.893484436,0.336569977,0.01850419,0.878090698,0.543445618,0.82336554,0.773414429,0.448999817,0.465710327,0.897776184,0.481326935,0.072242836,0.914381592,0.46951001,0.019800516,0.745347778,0.435428802,0.025058374,0.69486261,0.477969543,0.019071093,0.781776733,0.523123291,0.018274666,0.896125916,0.402020386,0.020527042,2568495,4297014,2666436,4468305,4063120,1868317
53,-2.273472,4.169318,584.3778,0.831934371,0.380815212,0.754015503,0.221420685,0.912334778,0.732438354,0.512336792,0.902641968,0.973921509,0.378296204,0.834677856,0.871426086,0.366565033,1.454031494,0.861820007,0.191278061,0.835008362,0.765819824,0.295710358,0.469688202,0.891720947,0.256290741,0.071321312,0.914686829,0.272330505,0.023988684,0.741258972,0.28841333,0.02489814,0.693331726,0.243142487,0.018917213,0.778392883,0.202417862,0.016228535,0.893668579,0.336903046,0.01848213,0.87812439,0.543453125,0.823380737,0.773477295,0.449033752,0.465700134,0.897774048,0.481328125,0.07223748,0.91433606,0.469506714,0.019768913,0.745255432,0.435372681,0.025040703,0.694855652,0.478022552,0.019096869,0.781781799,0.52310791,0.018248688,0.896085999,0.402032471,0.020522133,2568520,4297741,2666264,4468693,4062803,1868120
54,-2.423276,4.023685,584.3431,0.832196548,0.380911465,0.75403772,0.221426666,0.912336609,0.73249939,0.512295166,0.902631287,0.973966248,0.378290009,0.834643677,0.871533875,0.366470947,1.454021606,0.86183783,0.191270706,0.835012329,0.76582843,0.295716675,0.469693695,0.891662598,0.256285309,0.071361977,0.914688904,0.272308228,0.024003113,0.741189331,0.288420837,0.024929604,0.6933349,0.243148422,0.018897083,0.778401489,0.202427368,0.016200527,0.893480103,0.336775513,0.018371054,0.878178528,0.543454163,0.823372314,0.773495239,0.449042755,0.46568808,0.897790161,0.481305664,0.072234619,0.91435437,0.469493622,0.019829304,0.745301941,0.43539859,0.025004044,0.694840332,0.477959167,0.019060402,0.781779297,0.523129517,0.01828476,0.896085449,0.40201828,0.020562202,2568789,4299387,2666338,4468839,4062803,1868440
55,-2.488886,4.033192,584.5451,0.832091158,0.380797421,0.754063843,0.221438507,0.912349304,0.732564758,0.512328491,0.902644104,0.973996094,0.378305817,0.834675049,0.871609741,0.366444275,1.454030518,0.861858215,0.191276031,0.835019836,0.765835205,0.295704071,0.469690613,0.891674866,0.256299591,0.071371872,0.914696289,0.272318237,0.024006506,0.741190186,0.288419739,0.02493388,0.693331604,0.243157333,0.018926435,0.778448547,0.202454605,0.016237263,0.893334656,0.3364505,0.01841736,0.87821875,0.543422913,0.823336609,0.773544189,0.44905722,0.465702118,0.897783264,0.481302155,0.072252472,0.914325317,0.469506348,0.019909134,0.745263489,0.435339905,0.024982534,0.694829468,0.477998322,0.019074982,0.781808472,0.523148499,0.018333548,0.89606543,0.402021423,0.02057357,2568935,4299992,2666436,4470125,4062293,1868440
