Frame,Sub Frame,Fx,Fy,Fz,Cx,Cy
38,5,-2.47739,2.82727,583.521,0.8301281408193772,0.38094926388064804
38,6,-2.15475,2.35925,583.588,0.8300091647802265,0.3804170862744789
38,7,-2.04577,2.65481,584.58,0.8298080738893693,0.38048779724402604
38,8,-2.56141,2.98662,584.109,0.8302006212532211,0.3809842125459991
38,9,-3.1315,3.20026,584.933,0.8302799283799274,0.38083205297431993
39,0,-2.11732,3.9729,586.077,0.8301949169913347,0.3808983766036653
39,1,-1.76071,3.90953,583.639,0.8304724789822013,0.38139295506066295
39,2,-2.56524,3.89121,584.411,0.8306150959961836,0.38095590917082667
39,3,-3.08528,3.55051,585.454,0.8303590706710339,0.38062459460582543
39,4,-2.16389,2.85521,585.354,0.8302257243941791,0.3807789382679854
39,5,-2.11682,2.60029,583.925,0.8299213596498376,0.3805359437015813
39,6,-2.93801,2.86815,583.773,0.8301614227452957,0.38086463688845784
39,7,-3.03527,3.17731,582.782,0.8302434796951192,0.38086148584328916
39,8,-2.85922,3.17309,584.057,0.8300817004343988,0.38104428332467427
39,9,-3.15208,3.29555,585.907,0.8300538045461834,0.3809047560960747
40,0,-2.2526,3.84962,584.179,0.8304100029940329,0.38102672970858803
40,1,-2.07073,3.93681,585.116,0.8301670625777395,0.38102094989620194
40,2,-2.44769,3.69613,584.817,0.8301508455882193,0.3809027714901757
40,3,-2.15128,3.62759,584.026,0.8303479851436462,0.3806963853683408
40,4,-2.02482,3.77279,584.931,0.8301997105325769,0.3803823901484532
40,5,-2.09176,3.74592,584.464,0.8306200241981667,0.3806958539404905
40,6,-2.98303,3.21496,583.136,0.8306622347797975,0.38101328765703363
40,7,-3.25732,3.34511,584.677,0.8303970014580593,0.3813577911054049
40,8,-2.92271,3.21896,585.538,0.830631240522168,0.38127751968555024
40,9,-2.28182,3.07771,583.744,0.8306728213007953,0.3809745331260319
41,0,-2.04595,2.98226,583.687,0.8310358121574728,0.3809116682426027
41,1,-2.42618,3.17696,584.93,0.8306800991526749,0.3806251331921853
41,2,-2.61992,3.02815,582.318,0.8307389557715285,0.3808337058989739
41,3,-2.17292,3.75708,582.994,0.8307227389957175,0.3811127828064426
41,4,-1.95795,4.372,583.772,0.83068975022095,0.3811780020125045
41,5,-2.13737,4.48675,583.052,0.8303540204397875,0.3815548444344007
41,6,-2.66889,4.05177,584.407,0.8299265762364347,0.38131618148080265
41,7,-1.74755,4.27642,584.38,0.8304341200260966,0.3813502208473607
41,8,-1.74278,3.52152,584.478,0.8303108689626537,0.3808362207483722
41,9,-2.38342,2.88337,584.295,0.8310940413309169,0.380764510899055
42,0,-2.61986,2.47856,585.819,0.8315033457084298,0.3809460833734249
42,1,-2.37379,2.31411,584.721,0.831708593034801,0.3809974691050773
42,2,-2.28893,2.14621,584.746,0.8313304987125275,0.3813319168556521
42,3,-2.28893,2.82459,584.112,0.8305460706726162,0.3814867572221619
42,4,-2.35572,3.85157,583.857,0.8298779352691467,0.3814906767540947
42,5,-2.64412,4.1049,584.393,0.8292373017102641,0.3809980950190157
42,6,-2.39521,4.46696,585.099,0.8295701643780203,0.38054622073681527
42,7,-2.08862,4.43741,584.198,0.830061519542537,0.38059262701551466
42,8,-1.82453,4.2465,584.928,0.8303823825274408,0.3811338147678878
42,9,-2.16124,3.33174,583.127,0.8312406840521428,0.3811865437949428
43,0,-2.62266,2.47579,583.247,0.8321293739294829,0.38121378887363927
43,1,-2.19519,2.00163,585.11,0.8316503486993561,0.3814104765420426
43,2,-1.89135,2.56051,585.087,0.8312224779531494,0.38100141771126084
43,3,-1.9822,3.05784,584.649,0.8307099404729567,0.3809669228725501
43,4,-2.22497,2.86089,585.099,0.8304955369185107,0.3807271773694828
43,5,-2.35563,3.4918,584.734,0.8301760200176926,0.38102383551043234
43,6,-1.84334,3.79538,584.028,0.8303776549221745,0.38091710864926526
43,7,-1.73937,3.4569,582.519,0.8305390496285444,0.38089219336769364
43,8,-1.96077,3.70277,583.161,0.8304728508186097,0.3810372801088633
43,9,-1.7581,3.6739,584.306,0.8300338141708543,0.38149987205737484
44,0,-1.80602,3.69988,583.493,0.8306350198627518,0.38129215843497605
44,1,-1.71542,3.65076,585.29,0.8306882563126411,0.38121069317855844
44,2,-2.00595,3.19391,583.569,0.831573756594073,0.3809856213056287
44,3,-2.3128,2.838,584.402,0.8316659126271005,0.38090977449635754
44,4,-2.37696,2.40711,583.312,0.8319231615721012,0.38063038788627035
44,5,-2.64349,1.78533,583.599,0.8320406045859169,0.3811978463630824
44,6,-2.06285,1.8396,584.124,0.8313087611461434,0.3813143765504182
44,7,-2.51492,2.77611,584.21,0.8306769668620781,0.3810973497451095
44,8,-2.46266,3.70488,583.408,0.8301087409125396,0.38110801898927354
44,9,-2.44356,4.92508,583.151,0.8299584294091908,0.3813261436986969
45,0,-1.66585,5.25045,583.151,0.8296916949258797,0.3810417027385439
45,1,-1.60833,5.03384,582.883,0.8300055704563813,0.3810523144420975
45,2,-1.40635,3.6645,582.797,0.8307696540103064,0.38092012939482967
45,3,-1.98627,2.59603,583.599,0.8316789996190517,0.3810365366087637
45,4,-2.00119,1.73693,584.391,0.832256846972113,0.3811834306490102
45,5,-2.26958,1.38306,584.83,0.8326636841368295,0.38139591938707773
45,6,-2.51006,1.33648,583.848,0.8323531632772195,0.3812956381218925
45,7,-2.55303,1.84158,583.771,0.8315969452386431,0.3813705754332374
45,8,-2.35344,3.30332,584.925,0.8305720344489435,0.38129071699562966
45,9,-2.55502,4.4444,585.003,0.8297070122513572,0.38075596148646396
46,0,-2.17546,5.03831,584.116,0.8300979649967926,0.38082825433006906
46,1,-2.35736,4.7944,582.256,0.8302684754235927,0.38079574585805886
46,2,-2.13249,4.60557,582.538,0.8308584075269577,0.3811357544418025
46,3,-2.1578,3.57277,582.531,0.8313057462341884,0.3813153411259224
46,4,-2.33386,2.74107,583.778,0.8317823575673464,0.38147709788375767
46,5,-2.44344,2.28915,585.277,0.83133867145436,0.3811219063359372
46,6,-2.33205,1.97941,584.023,0.831055720104997,0.3811827598345516
46,7,-2.35539,2.62997,583.504,0.8311098565485537,0.38104171137486825
46,8,-2.44342,2.93595,584.037,0.8312338182109148,0.3811776090803849
46,9,-2.3321,3.17551,584.743,0.8312176114326,0.38132360095939416
47,0,-1.75739,4.39849,584.117,0.831340777610962,0.3808500471376297
47,1,-2.38185,4.26887,582.791,0.8321561913310755,0.38063017733376725
47,2,-3.17248,4.24896,583.244,0.8319759622994736,0.3809088270991857
47,3,-2.814,4.07976,580.839,0.8315963199095558,0.3813457631587844
47,4,-2.24261,3.86541,582.902,0.8307908647824868,0.381303603481625
47,5,-2.11285,3.6025,584.39,0.8298745938557546,0.3810497760000054
47,6,-2.57761,3.60412,583.498,0.8301721701161857,0.38114629133209216
47,7,-2.52994,3.48361,583.151,0.8304871538826387,0.381215956508982
47,8,-2.26586,3.79656,583.151,0.8311168156661433,0.3809782592418673
47,9,-1.80266,4.41777,581.553,0.8318338103374712,0.38085160363722415
48,0,-2.40269,4.2224,583.161,0.8319014847239514,0.381270943559381
48,1,-3.23828,4.1049,585.454,0.8319807403490903,0.38112219359876304
48,2,-3.36704,4.17685,583.314,0.8325644355042683,0.3814116322173365
48,3,-2.54924,4.12842,583.775,0.832239573430579,0.38120141181590433
48,4,-2.4216,3.45752,584.21,0.8321293648638471,0.3805522732853741
48,5,-2.92929,3.31766,583.944,0.8312486718693657,0.3805915065667999
48,6,-3.21389,3.55694,583.059,0.8309438223801139,0.3811089314113937
48,7,-2.39525,3.62759,582.531,0.8307227568173742,0.3811116029410314
48,8,-1.84763,4.13088,584.306,0.8306808829151586,0.38097051442302504
48,9,-2.35739,4.65528,584.385,0.8310220278886696,0.3813607612802169
49,0,-2.6856,5.06065,585.806,0.8308888899737906,0.38143509896394223
49,1,-2.53027,5.22686,585.798,0.8312429985707205,0.38083467861820075
49,2,-2.19992,4.81929,585.091,0.8319116371192067,0.3808636604379893
49,3,-2.17912,4.17471,583.853,0.8322487905517052,0.3809222591833211
49,4,-2.73093,3.14731,582.972,0.8324645069264152,0.38081024439286026
49,5,-3.17016,2.57654,582.797,0.8325393343818385,0.38068981078287173
49,6,-2.99236,2.62569,585.455,0.8313771620468094,0.3807586562314735
49,7,-2.90517,3.5348,584.203,0.8313229528652175,0.3806396739339199
49,8,-2.77272,4.8957,582.441,0.8313447547413523,0.38078537982878
49,9,-2.92776,5.60948,582.888,0.8310149059245576,0.380574244007662
50,0,-2.72837,5.72777,582.619,0.8318789449085129,0.380843034331717
50,1,-1.97904,5.29704,584.303,0.8318852142381217,0.3809576720934112
50,2,-1.9593,5.01143,583.323,0.831752697090061,0.38085848936119493
50,3,-2.35576,3.95925,584.656,0.8319402163618603,0.38089173527528786
50,4,-2.465,2.90994,584.473,0.8322030036170289,0.38090780601021085
50,5,-2.26648,2.6012,585.007,0.832325691664505,0.38099559899345276
50,6,-2.53169,2.72098,586.332,0.832138462342755,0.38107558037301725
50,7,-2.178,3.91615,585.356,0.8318329378019929,0.3810417921518139
50,8,-2.42169,4.86963,583.059,0.8316579203046224,0.38071057106671485
50,9,-3.01599,5.3464,584.302,0.8315996827323446,0.38059343813891405
51,0,-2.44185,5.87163,585.978,0.8310378273915306,0.38031477059774915
51,1,-2.26701,5.79905,584.472,0.8313965358879641,0.38099889623788147
51,2,-2.28893,5.51269,584.122,0.8318135912385455,0.38106459255932723
51,3,-2.22282,4.50947,584.475,0.8322444067851007,0.380947635869282
51,4,-1.93649,3.7703,584.033,0.8323574856017739,0.3808108481080613
51,5,-2.24531,3.48425,586.509,0.8317451476217839,0.3808286019319189
51,6,-2.24479,3.07836,585.268,0.8320259796729607,0.38070941977246614
51,7,-2.39912,3.96249,585.624,0.831519809782761,0.3807168458855299
51,8,-2.465,4.15254,584.386,0.8318067069972113,0.38026233708205004
51,9,-2.26681,4.1049,585.447,0.8313397253780569,0.38091970919118767
52,0,-2.00272,4.96445,584.121,0.831806615356516,0.3811291545657235
52,1,-2.00283,4.96397,585.094,0.8318997666524265,0.38078878261671745
52,2,-2.48709,4.8686,584.828,0.8321409459533629,0.38031525116137377
52,3,-2.57504,4.3674,585.358,0.8319876403195455,0.38046675305126254
52,4,-1.8928,3.91399,584.828,0.8319366789415829,0.3806624456968989
52,5,-1.67268,3.74693,584.034,0.8317812650956316,0.3808210965616511
52,6,-2.06873,3.5799,583.327,0.8317691405339367,0.3806968292694793
52,7,-2.59689,3.67526,585.004,0.8318300997159875,0.38083241540676366
52,8,-1.93718,4.22398,585.888,0.8314233271963112,0.3812777626766959
52,9,-1.80465,4.31974,585.447,0.8313295378790456,0.3806009889756947
53,0,-1.71679,4.43892,584.476,0.8320035593268114,0.38093571696683354
53,1,-2.5303,4.27214,584.21,0.8325074217655508,0.38108105342794213
53,2,-2.68521,4.20036,584.475,0.8327574988197484,0.3807467822400365
53,3,-2.24533,3.84276,584.299,0.8327467375264446,0.3809295305551215
53,4,-1.78311,3.65154,583.416,0.8322101065474599,0.3810334676192221
53,5,-1.73862,3.91361,583.68,0.8313861109701254,0.38102695198930703
53,6,-2.42006,3.93794,584.121,0.8311357659204973,0.3803195803216338
53,7,-2.57514,4.48589,585.533,0.8310360708716699,0.38056348243650634
53,8,-2.55303,4.53473,584.389,0.8315718429687554,0.38071504154208724
53,9,-2.48713,4.41529,585.179,0.8319885995800392,0.38080051560745976
54,0,-1.93781,4.10546,585.359,0.8329305385644208,0.3808778806292855
54,1,-2.28784,3.79509,585.534,0.8335828389984212,0.38112776088821537
54,2,-2.53088,3.00863,582.715,0.8338981680825066,0.38124077622491725
54,3,-2.15777,2.76842,583.852,0.8328433432658292,0.3807577300058851
54,4,-2.35416,3.19698,584.563,0.8317032598855072,0.38075464086141814
54,5,-2.66258,3.98396,582.978,0.8312249032990225,0.38077463847544457
54,6,-2.92667,4.70024,584.294,0.8307110245420614,0.38069651840347796
54,7,-2.86152,4.94001,584.917,0.8310901423129993,0.3806915836938482
54,8,-2.4221,5.03546,585.445,0.8315595658381983,0.38106435596157956
54,9,-2.09143,4.7026,583.774,0.8324216914086572,0.381128764075673
55,0,-2.81472,3.93981,583.943,0.8329797163585245,0.3810651147219799
55,1,-2.42307,3.15209,586.851,0.8327678232725282,0.3808578008338611
55,2,-2.33251,3.17343,584.838,0.8324494723917404,0.38114347533255094
55,3,-2.04795,3.10303,584.121,0.8322112494284096,0.380825381146276
55,4,-2.52892,3.6969,583.418,0.8319222799139736,0.38075496877998577
55,5,-2.33439,4.05664,583.678,0.831537387953801,0.3806786970191918
55,6,-2.00356,4.74684,584.385,0.8312206547364929,0.38098969883840444
55,7,-2.46294,4.67879,584.563,0.83183833510623,0.3807506804641286
55,8,-2.83836,4.93877,584.563,0.8319853677543556,0.3802861481289945
55,9,-3.10244,4.84562,585.091,0.8319992932114596,0.3806222467813935
56,0,-2.57755,4.34537,584.742,0.8322724174863192,0.3809471388609867
56,1,-2.24548,3.9865,586.146,0.8318182271366618,0.3810887353294387
56,2,-2.33236,4.19909,585.628,0.8316110702941489,0.3809651325212178
56,3,-2.11406,4.15328,583.688,0.8317038092165557,0.3809169076658958
56,4,-2.22197,3.81985,584.469,0.8315897592668424,0.38045587257333735
56,5,-2.61748,3.43803,582.807,0.8323417788851778,0.3805926760036259
56,6,-2.53199,3.41244,585.254,0.8321556377435966,0.38093167336100625
56,7,-3.05626,3.93533,583.957,0.832598369762482,0.3811513950475865
56,8,-2.86318,3.89121,583.414,0.8325692355417312,0.3812262735710846
56,9,-1.87524,4.45952,583.504,0.8321131953626241,0.38115927830976043
57,0,-1.84732,5.31856,582.977,0.8319049418233051,0.3810420696673268
57,1,-2.19942,5.32325,584.641,0.8312234734591923,0.38100172278128286
57,2,-2.48588,4.8945,583.426,0.8314999165773719,0.38070962461283403
57,3,-2.09352,4.77314,585.431,0.831516530476333,0.38080152601631245
57,4,-2.26497,4.48844,584.749,0.8317731308961522,0.3808961322684768
57,5,-2.96763,3.53728,584.473,0.8324195468882957,0.38107210522435725
57,6,-3.16928,3.10342,585.09,0.8325836240874123,0.38106823285685815
57,7,-2.70997,3.33941,583.427,0.8324987398061228,0.38105992989413523
57,8,-2.81546,4.29038,584.113,0.8319658407145403,0.3813140704532564
57,9,-3.10198,4.79562,584.563,0.8318506825602147,0.3809926145435389
58,0,-2.57894,5.08198,584.037,0.8316842736230994,0.3810184341978385
58,1,-2.24579,4.94163,584.909,0.8318410612782718,0.3809674663640068
58,2,-1.873,4.08638,585.27,0.832038257501659,0.3809559633260676
58,3,-2.41642,4.38734,584.48,0.8325129444273975,0.38111270044685586
58,4,-3.03445,3.87126,583.158,0.8327097759109446,0.38112534465440867
58,5,-2.90706,3.76976,582.797,0.8324467465844387,0.38132393474730825
58,6,-2.68605,3.81851,585.164,0.8319181613302242,0.3812262703324635
58,7,-2.64107,4.38703,584.924,0.8316601747166426,0.3810248009558509
58,8,-2.51001,4.65327,584.038,0.8315818531868358,0.3809130753147978
58,9,-2.00635,4.39348,582.805,0.8321127888461017,0.38092134503183506
59,0,-2.04529,4.65103,584.547,0.8319585135601033,0.3806073491830884
59,1,-2.04735,4.34695,583.956,0.8325003557180205,0.3811515847534103
59,2,-2.6798,4.83958,584.292,0.8330044705884455,0.38101536291295734
59,3,-3.23263,3.85225,585.352,0.832706667298986,0.38106630097031213
59,4,-2.82148,3.93372,585.097,0.8322983526313249,0.38148132149001307
59,5,-2.90297,4.0339,585.442,0.8319216424140543,0.38112823172549987
59,6,-2.7968,3.79646,585.623,0.831507940737938,0.3810391433868776
59,7,-2.07449,4.21994,583.784,0.8314331406799138,0.3812239747557509
59,8,-2.50329,4.17836,584.726,0.8315047443475233,0.3811183341438403
59,9,-2.33642,4.45974,586.057,0.8314240189771457,0.3809671176930904
60,0,-2.59353,4.72414,584.492,0.8323091388428537,0.3809658656032091
60,1,-2.53281,4.56028,584.907,0.8326407042797652,0.3813944121481091
60,2,-2.72668,4.77052,585.532,0.8327136975835108,0.38119677203070296
60,3,-2.42466,4.44301,585.098,0.8326592444593078,0.3815574207547608
60,4,-2.55055,4.15398,585.704,0.8320399189365629,0.3814418738410126
60,5,-2.51027,3.89215,584.402,0.8318784162411472,0.38114288054715223
60,6,-2.3996,3.46397,585.169,0.8310852792661626,0.38101353696821494
60,7,-2.50773,3.9793,585.361,0.8310067155434384,0.3809840570501059
60,8,-2.48766,4.55483,584.745,0.8314717917299524,0.3812473711749408
60,9,-2.33426,4.39414,584.301,0.8321441981093282,0.38109311900129367
61,0,-2.41965,4.43758,586.57,0.8322133083455392,0.3810863420070583
61,1,-2.53035,4.62849,585.554,0.8328922120524163,0.3812964795248617
61,2,-2.68373,4.03993,584.654,0.8332354742685816,0.38148034481944787
61,3,-2.7291,3.25169,585.874,0.8323407624817328,0.38152071650350944
61,4,-2.40244,3.55072,585.281,0.8315176064562191,0.38159104231783336
61,5,-2.68088,3.51054,584.654,0.8313436176014684,0.3813241441049834
61,6,-2.49055,3.86163,584.825,0.8316587505865392,0.3813839304087693
61,7,-2.76882,4.08026,583.606,0.8320695109027925,0.38146911387835963
61,8,-2.64398,3.75086,584.984,0.8321258250640775,0.3815149496246583
61,9,-2.81419,4.05237,585.885,0.8323647671429638,0.38118953127385813
62,0,-2.64405,4.41273,585.19,0.8327114133300328,0.3812817872280858
62,1,-2.68358,4.76988,584.917,0.8327853986661087,0.38108468215446833
62,2,-2.79437,3.5239,584.393,0.8325750420810486,0.38117291518185514
62,3,-2.29506,3.19634,586.043,0.831831221605518,0.3809567765351916
62,4,-2.50437,3.38725,587.206,0.8312911299318867,0.3811574023602345
62,5,-2.90205,3.57816,585.295,0.8314260872876476,0.38109503352085095
62,6,-3.18892,3.69833,585.087,0.8317381120236116,0.38116196369526073
62,7,-2.67024,3.72305,584.746,0.8321758685051358,0.38124760494282034
62,8,-2.07366,4.07668,584.563,0.8321422733409448,0.3813529695694413
62,9,-2.65416,4.55395,585.348,0.831978554601045,0.3817303799558983
63,0,-2.51392,4.112,585.361,0.832234157216129,0.38129514070483955
63,1,-2.83337,3.91397,585.27,0.8321386569922498,0.38119511694696673
63,2,-2.92802,3.06565,584.747,0.8326210789720128,0.3811708202426303
63,3,-2.38368,2.55636,584.302,0.8326168764720467,0.38105177319355293
63,4,-2.4616,2.27001,583.687,0.8325257879868442,0.38112315561690424
63,5,-2.55303,2.33698,583.504,0.831781337260882,0.3812797999705028
63,6,-2.87884,2.73986,584.549,0.8315708467407849,0.3812444768824545
63,7,-2.92806,4.13559,586.746,0.8312289487286475,0.38123514209823073
63,8,-2.64459,4.08772,587.128,0.8311195995928133,0.38125743312988747
63,9,-2.94386,4.19651,585.99,0.8314910887257844,0.3813602754970541
64,0,-2.56019,4.5077,584.578,0.8318650863619138,0.38116462170442644
64,1,-2.44208,3.87603,582.904,0.8327675445319995,0.38127352404069914
64,2,-2.53011,2.92148,586.102,0.8319741117167571,0.38103134312362175
64,3,-2.81347,2.17874,584.516,0.8323514395291952,0.3812111224482411
64,4,-2.64477,2.35769,585.854,0.8320972780793774,0.3810874697190902
64,5,-2.74832,2.55262,584.854,0.832052864830454,0.38071722671210684
64,6,-3.0124,3.35386,584.471,0.8318026098285233,0.3805335861403134
64,7,-3.21141,3.90987,585.086,0.8317052225958963,0.38102197099564905
64,8,-3.25732,4.57394,584.487,0.8315505766817375,0.38106357010782677
64,9,-2.93199,3.99704,584.732,0.8319138397570484,0.3810488948321674
65,0,-2.81714,3.2998,584.917,0.8318956707822274,0.38099373413280674
65,1,-2.42688,3.00921,583.351,0.8323249098397497,0.38144462840100873
65,2,-2.54907,3.10039,584.363,0.8321994753545164,0.3816048722287035
65,3,-2.31592,2.93873,584.134,0.8316652481534242,0.3813510347901465
65,4,-2.33093,3.0754,584.379,0.8314007016892879,0.3814514307697123
65,5,-3.0271,3.50277,584.563,0.8316722031912889,0.3809567948664347
65,6,-3.19231,3.13415,584.824,0.8322260934246537,0.38090203407952394
65,7,-2.77929,2.88886,583.091,0.8327232230510161,0.3811620519346661
65,8,-2.77105,3.49816,583.487,0.8328040642308236,0.38110696660406607
65,9,-2.88212,2.80698,584.378,0.8324298015039682,0.38112153573879326
66,0,-3.23006,2.69341,582.999,0.8325130016975936,0.3809764857753989
66,1,-2.76062,3.54338,583.747,0.831764176296337,0.3810254817796554
66,2,-2.74792,3.32541,583.428,0.8314519518385027,0.3812366203048707
66,3,-2.68723,3.78419,584.975,0.83100749700723,0.3807998978477446
66,4,-2.83591,3.93901,585.102,0.8312124588242407,0.38080397387125586
66,5,-2.64541,3.77314,583.353,0.8313715092883788,0.38100046843799357
66,6,-2.9426,3.37102,584.621,0.8315319518659388,0.3811710110699244
66,7,-3.14616,2.96415,584.749,0.832024457978726,0.381406066248483
66,8,-3.03946,2.7935,583.782,0.8324623696593175,0.3814152211161227
66,9,-2.99321,2.8388,582.983,0.8327847694728939,0.3814573951627145
67,0,-2.47404,3.075,584.359,0.8319697310334505,0.38145378514474865
67,1,-2.4187,3.50209,584.656,0.8316779490180365,0.381238513778606
67,2,-2.78941,3.7683,584.563,0.8318733884176127,0.3811446848172278
67,3,-3.16467,4.02955,584.563,0.8317977392909273,0.38092224691009025
