Frame,SubFrame,LASI_X,LASI_Y,LASI_Z,RASI_X,RASI_Y,RASI_Z,LPSI_X,LPSI_Y,LPSI_Z,RPSI_X,RPSI_Y,RPSI_Z,LTHI_X,LTHI_Y,LTHI_Z,LKNE_X,LKNE_Y,LKNE_Z,LANK_X,LANK_Y,LANK_Z,LHEE_X,LHEE_Y,LHEE_Z,LP1M_X,LP1M_Y,LP1M_Z,LTOE_X,LTOE_Y,LTOE_Z,LD5M_X,LD5M_Y,LD5M_Z,LLCA_X,LLCA_Y,LLCA_Z,RTHI_X,RTHI_Y,RTHI_Z,RKNE_X,RKNE_Y,RKNE_Z,RANK_X,RANK_Y,RANK_Z,RHEE_X,RHEE_Y,RHEE_Z,RP1M_X,RP1M_Y,RP1M_Z,RTOE_X,RTOE_Y,RTOE_Z,RD5M_X,RD5M_Y,RD5M_Z,RLCA_X,RLCA_Y,RLCA_Z
1813,0.0,667.381348,219.973175,896.847961,647.164246,510.088135,906.898743,868.795349,380.90799,790.678101,789.341187,365.207489,1443.814453,766.384338,191.024826,809.489014,645.909668,295.656281,430.141815,1072.39563,275.24054,247.162659,1124.51355,294.396423,241.599594,1034.002319,333.293274,104.324944,1014.188293,299.675446,57.895573,1063.984741,253.982986,108.547455,1111.758179,362.78833,235.000031,767.130981,538.944153,789.410461,512.860229,429.106812,502.018738,666.0672,422.423401,81.407494,685.686035,405.42395,30.074614,521.085083,363.048737,25.992235,469.672607,400.595428,18.857754,551.881104,451.026581,19.034842,666.96698,338.477966,38.049484
1814,0.0,665.883118,221.391998,890.042419,645.945618,511.961639,898.919617,866.822693,380.305084,781.937805,790.310974,366.470398,1436.053711,763.065308,191.090439,801.574097,633.886353,291.478516,424.165405,1065.101563,274.369873,255.228226,1117.442383,293.401642,251.670151,1030.347168,331.436432,111.830704,1011.666626,297.246002,65.335999,1060.081299,251.908691,117.677956,1104.851074,361.774902,244.352097,766.421997,539.202881,781.934448,518.166382,427.757996,489.772156,684.526123,419.859924,76.038254,703.922302,403.689972,24.759481,538.915039,362.649475,25.425121,486.765167,400.69986,18.859112,570.326721,451.55658,18.504004,689.133362,336.207916,29.015486
1815,0.0,664.863037,222.918991,882.470154,645.16156,513.912109,890.972778,865.438171,379.999939,772.852966,790.672791,366.828308,1429.458252,760.100647,191.439636,793.126709,619.934692,287.252808,417.765717,1055.988892,273.084503,263.119354,1108.248413,292.428345,260.734863,1024.358398,329.208069,119.022842,1006.399841,294.513214,72.728615,1053.588013,249.617203,126.569626,1096.085083,360.433929,252.892258,766.133545,540.164429,774.762146,525.013062,424.21579,477.927094,701.673035,418.098511,70.288338,723.351196,402.748932,19.248398,555.78479,361.404541,24.453648,503.746857,400.505798,18.828306,587.889709,451.482605,18.489882,704.68457,334.121826,22.662029
1816,0.0,664.244385,224.46051,874.753235,645.222229,515.421692,883.558899,864.672058,379.791199,763.919128,791.370605,368.435608,1422.422852,757.442993,192.040451,784.594177,605.440247,282.824799,412.816101,1044.909424,272.00827,270.445282,1097.375122,291.2034,269.657806,1015.819458,326.386292,125.997681,998.165344,291.366852,79.890198,1044.02356,246.736847,135.494858,1085.529175,359.234528,260.414215,766.412231,541.445251,768.203918,528.266296,419.753571,470.402405,719.253052,416.071686,67.720322,741.235168,401.094421,19.749022,573.998413,359.594177,23.36904,522.169312,399.061005,18.636656,605.989258,449.363007,18.981861,725.000244,331.848816,20.954178
1817,0.0,664.156921,225.974045,867.154785,646.346069,516.354004,877.573425,864.836243,380.146393,756.022217,792.367981,368.820831,1415.625122,755.464355,192.989594,776.338257,589.702637,278.986603,409.356323,1031.994873,270.720734,277.028625,1084.293701,289.946564,277.240967,1004.840271,323.720947,132.037231,987.129883,287.893799,86.44429,1031.765381,243.78241,143.644714,1073.110596,357.938324,267.054016,767.903503,542.835449,763.860107,530.657959,416.390106,466.369965,732.788818,415.754913,69.392937,757.295898,400.174408,21.073193,589.945862,359.654022,23.011223,537.960022,399.593414,18.446163,622.872681,449.608551,19.048321,741.143677,331.921295,21.526628
1818,0.0,664.599121,227.311874,860.443237,648.524231,517.49353,874.642212,867.006348,381.045105,750.51593,792.039795,369.78598,1411.30249,754.037537,194.182297,768.853821,574.817566,277.403229,407.809479,1017.229919,269.50296,282.619446,1069.669556,288.565277,283.284668,990.890747,320.327332,137.24382,972.764343,284.07312,92.188301,1016.746521,240.461075,150.71965,1059.328125,356.551758,272.13205,769.729126,543.870361,762.113647,534.231812,412.430267,466.223633,748.142212,415.151215,71.126411,774.278564,399.646423,21.922014,606.495911,358.930115,22.699009,554.539856,399.032776,18.422911,639.765198,448.804718,19.137129,756.921143,331.001831,21.241255
1819,0.0,665.375732,228.570984,855.775208,650.47168,519.480408,871.913269,869.52887,381.638824,746.875305,791.245789,370.129578,1408.260498,753.63446,195.337799,763.314758,558.498413,276.593353,409.686096,1001.099854,268.392395,286.8349,1053.749756,287.02417,287.842468,974.539551,317.046753,141.311462,955.713623,280.285919,96.868011,998.958618,236.843933,156.805222,1044.118286,354.867615,275.298065,771.580872,544.652283,759.939148,540.476196,409.14505,465.290039,764.124939,415.224426,71.679581,791.013977,400.103027,22.497681,623.641418,358.933319,22.580564,571.359985,398.839142,18.345215,656.729309,448.981049,19.074451,774.656799,331.345093,21.548449
1820,0.0,666.344666,229.674988,853.063171,651.905396,520.642517,868.44519,871.035278,382.692139,744.385132,790.93103,370.1091,1405.874268,753.867188,196.518433,760.143066,542.046692,276.689819,413.763763,983.7995,267.11734,289.540802,1036.838623,285.747925,290.050781,955.998352,314.022461,143.900711,937.079224,276.945313,99.657059,979.438477,233.882065,160.867859,1027.828247,353.243011,276.685089,773.515381,545.426941,758.115662,546.877808,408.828003,461.169739,779.916138,416.324097,71.593475,807.869995,400.312775,22.700684,640.831482,359.05603,22.376654,588.460876,398.8414,18.322227,673.561218,449.593414,19.42449,792.094482,331.513763,22.474554
1821,0.0,667.664368,230.311615,851.295654,653.150574,520.388306,867.115051,870.646545,383.452728,742.977722,790.720215,370.107819,1403.769409,754.105591,197.341141,757.751282,525.872803,277.416199,419.685394,965.68634,266.143494,290.639221,1018.935181,284.260193,290.330994,935.511536,311.439423,145.362488,915.104675,273.668549,101.87925,958.031189,230.893799,163.689407,1010.705322,351.737823,276.430328,775.028198,546.469727,757.404358,554.457397,409.900421,454.789948,796.595764,416.419434,71.28022,825.224976,400.036743,22.912554,658.370361,358.828857,22.187675,606.009949,398.767456,18.200075,691.385376,449.48642,19.142015,808.875427,331.45163,23.09877
1822,0.0,669.375854,230.259979,850.46936,652.490112,519.146606,866.710571,871.061646,384.263092,741.615234,791.341675,370.281952,1403.094849,754.228271,197.403152,755.805969,510.067596,278.470367,427.63858,946.715759,264.958221,290.1633,1000.607849,282.848907,288.461639,913.347229,309.512695,145.489838,890.912964,271.230011,103.299675,934.673401,229.150909,164.451553,992.439636,349.81601,273.747162,776.732239,547.440613,757.25708,563.872864,411.80661,447.847992,814.078369,416.501129,71.203957,843.265259,399.816406,23.231819,676.325989,358.916351,22.081486,623.996704,398.805878,18.308889,709.412109,449.479126,18.928238,826.651001,331.304718,23.399849
1823,0.0,670.981323,229.72821,851.078735,655.453918,520.651917,864.978577,872.320923,384.455139,740.892334,791.687317,370.846436,1402.87146,754.34906,197.272842,755.097595,494.757507,280.120514,437.403229,927.772827,264.025177,288.024719,981.573792,281.464569,284.270142,889.514893,307.908386,144.710938,864.38208,269.435272,103.984695,910.889893,227.04541,163.922028,974.176514,348.577118,269.87381,779.233459,548.380859,757.604675,575.047546,414.508331,440.694641,832.36792,416.371613,71.54258,861.38031,399.837372,23.69257,694.784912,358.837769,22.008158,642.500427,398.737091,18.21516,727.866699,449.423401,18.822943,845.007324,331.177917,23.263071
1824,0.0,672.240723,229.339325,852.834106,656.540771,521.188416,863.568481,871.899658,383.674438,741.35675,792.167664,371.286041,1403.500488,754.229431,197.489426,755.682983,480.98465,281.217407,448.66629,908.486267,263.079071,284.36322,962.348572,280.251862,278.269409,863.417358,306.202087,143.223541,836.438416,268.237183,103.910423,885.960083,225.956924,161.561981,954.867981,347.298492,263.766357,782.427002,548.945007,758.489868,587.444458,418.022369,436.728027,851.167725,416.243866,71.903328,880.242859,400.129059,24.267916,713.457825,358.877991,22.489237,661.660706,398.595337,18.167257,746.771484,449.513947,18.771332,864.020325,331.599854,24.285961
1825,0.0,672.711792,229.166321,855.916321,656.778809,520.299194,864.569702,870.731567,381.92746,742.509033,792.681824,371.41684,1404.994873,753.405945,197.628357,757.607056,468.341339,282.474426,460.761139,888.856201,262.578339,279.228455,942.574097,279.383972,270.426422,838.46167,306.463654,139.627197,807.637329,267.380951,103.056145,859.911743,224.930969,158.361008,934.9151,346.214111,255.972595,786.898315,549.374023,759.974792,601.983826,416.94046,434.510986,870.266541,416.670197,72.890465,899.248962,400.924103,25.43881,733.12793,358.720947,22.451126,681.047058,398.375519,18.453121,765.995117,449.466064,18.642143,883.705017,331.993042,25.798437
1826,0.0,672.512024,229.590698,859.528687,657.677368,520.98407,865.774109,869.926331,379.440735,744.341125,793.136658,371.360016,1407.093506,751.694824,197.186554,760.697388,457.176208,284.002686,473.37085,869.169189,262.487671,272.724182,922.281921,278.939087,260.84903,810.600586,305.313873,136.549271,776.836243,267.176392,103.001244,833.399414,224.478683,154.028473,914.335999,345.657532,246.650497,791.651367,549.196167,762.698059,617.06665,415.264587,434.071503,889.300781,417.355042,74.897423,918.252502,401.627075,27.943037,753.603821,358.832397,22.069817,701.137695,397.974457,18.251024,785.748413,449.201508,18.329079,903.644592,332.900757,28.050358
1827,0.0,671.220459,230.788635,863.742798,659.018127,522.576599,866.981018,870.309265,376.261139,746.990967,793.611755,371.095428,1409.762085,748.911987,196.078171,764.890747,447.448425,285.859192,485.995056,849.278625,262.057526,264.760773,902.068604,278.41217,250.070633,782.500488,305.059387,132.599014,746.827759,266.842163,101.392441,805.692078,223.990906,149.42247,893.075745,345.581665,235.76886,796.578613,548.633179,766.308777,631.679382,414.302917,433.518646,908.210693,418.326843,77.725273,937.582397,402.58725,31.265129,773.376648,358.62616,22.064518,721.47876,397.450836,18.051798,805.084595,449.016266,18.642809,922.915894,333.864258,30.877617
1828,0.0,669.41626,232.505997,868.22052,660.397644,524.492737,868.824036,870.9646,372.023102,750.766541,794.099426,370.737976,1413.005127,745.314819,194.578918,769.93988,439.321259,288.067596,498.35788,828.797485,262.618286,255.816223,880.259766,279.001007,237.382141,753.560364,304.541504,128.535904,715.921265,266.520416,99.788139,778.407532,224.255463,143.881454,871.912842,345.446777,224.518692,801.206726,547.618286,770.727234,646.593994,414.444244,434.092163,926.849487,419.738007,81.796074,956.944519,403.87674,35.953758,793.520935,358.358795,22.027563,741.673767,397.044403,18.091084,824.874878,448.550262,18.502018,942.574097,335.149536,35.875103
1829,0.0,667.164063,234.172531,873.172729,661.680725,526.243286,871.426819,870.310059,368.521698,754.56488,794.470703,370.421295,1416.88562,741.36499,192.979294,775.691895,432.827728,291.020691,510.191864,808.138977,263.786896,245.784958,858.389404,279.923401,223.969391,724.595398,304.356628,123.016403,685.044128,267.087067,98.546745,750.480896,224.867111,137.789108,847.732956,346.700424,209.9363975,805.179565,546.308838,776.265564,660.533264,415.020172,435.408569,944.458008,421.285095,87.09433,975.390503,405.357086,41.89872,813.070374,358.381744,22.282692,761.656128,396.322266,18.033154,844.050964,448.091095,18.619478,961.40918,336.596527,42.157269
1830,0.0,664.96698,235.594086,878.546997,662.69812,527.563477,874.70459,870.293945,364.682922,760.325256,794.823914,369.919678,1421.155762,737.510864,191.569687,781.945251,428.017242,294.29361,521.121094,787.008301,265.230133,234.659256,836.068115,281.384613,208.972336,695.260254,305.731506,118.423737,654.542786,267.872314,96.204277,722.45166,225.94458,131.064117,823.5530699999999,347.954071,195.354103,809.475342,544.205383,781.399048,673.089355,416.306396,438.243103,961.113953,423.115936,93.841698,993.072144,407.016296,49.175472,832.197571,358.531372,22.814571,781.307617,396.076019,18.013531,862.695068,447.777649,19.111826,978.980713,338.232269,49.956879
1831,0.0,662.784058,236.638657,884.413757,663.415771,528.430847,878.516907,869.866577,361.559052,767.025269,794.646423,370.064758,1426.390015,733.903137,190.378372,788.57605,425.031464,297.887115,531.343567,765.041809,267.110565,222.201385,812.717712,282.872528,193.633804,665.812805,307.619476,113.232574,623.635986,269.361938,94.404381,693.5047,227.70784,124.502762,799.373184,349.207718,180.7718085,812.763062,542.215881,788.041321,683.93988,418.601196,441.831146,976.739685,424.540131,100.882912,1009.550598,408.685516,57.62389,850.659302,359.190308,23.676132,800.683838,396.132935,18.018858,880.808838,447.530975,19.698893,995.870117,339.718658,59.541687
1832,0.0,660.453674,237.265289,891.024841,663.694275,529.076965,883.044922,869.272705,358.922394,774.306458,794.67865,369.674561,1432.084717,730.828369,189.451599,795.543335,423.688904,301.235779,539.994019,743.82428,268.958527,210.086044,788.827332,284.789825,177.487823,636.5896,310.302612,108.014961,592.795837,272.58728,92.874321,664.742981,230.37854,117.262321,775.193298,350.461365,166.189514,815.08905,540.263489,795.279419,693.08136,421.365631,446.141937,990.876648,426.355469,109.12326,1024.726929,410.474854,67.301758,868.617676,359.610626,24.510159,819.759216,396.380249,18.052422,898.506226,446.83725,20.48885,1010.314087,342.071442,69.466682
1833,0.0,658.237549,237.690552,897.697144,663.64325,529.429932,888.256348,868.214783,356.87265,781.657288,794.350281,369.306793,1438.036987,728.091553,188.891937,802.76123,423.850403,304.418915,546.953735,721.989685,271.414764,196.920822,764.974792,287.097107,161.598572,607.96167,313.904083,102.785202,563.026245,276.600769,91.191086,636.671143,233.857773,108.936821,751.271301,354.678711,151.357147,816.333801,538.577393,802.830017,700.15271,424.875183,450.931976,1002.693176,429.42334,120.321602,1038.338379,412.467621,77.930565,886.138855,360.450409,25.643534,838.431946,396.611694,18.51823,915.676575,446.530975,21.673882,1023.339294,344.333008,80.533005
1834,0.0,656.189087,237.832718,904.381592,663.256836,529.545105,893.857361,866.881042,355.420746,788.797791,794.047302,368.885773,1444.164307,725.750122,188.50415,809.693787,425.494629,307.631622,552.254761,700.25824,274.054626,183.553604,740.579712,289.804657,145.756546,580.519531,317.992889,97.061119,535.124817,281.060822,88.537483,609.385803,237.842285,99.880592,726.735352,357.624817,137.221786,816.957642,537.419189,810.232849,705.572083,427.069672,454.337646,1013.929993,431.15921,128.829742,1050.441406,414.887177,89.51239,902.96698,361.14624,26.988653,857.230469,396.729736,18.584927,932.077576,446.773834,23.932772,1034.752441,346.860046,92.220245
1835,0.0,654.220764,237.979218,910.797302,662.713379,529.604675,899.586975,865.425049,354.261414,795.531433,793.246887,368.631104,1450.143066,723.563721,188.338364,816.062317,428.394562,310.506897,555.695557,679.150146,276.58197,170.524124,716.753662,292.695831,130.237717,554.710632,322.903442,91.13942,509.017639,286.323303,85.384666,583.260376,242.42514,90.611626,702.832153,360.689758,123.641327,817.031372,536.986206,816.85675,707.526794,431.808868,459.345032,1021.553772,434.821442,140.608734,1060.573364,417.590271,101.197823,919.468689,362.423096,28.656502,875.29248,397.133514,18.607719,947.827271,446.924164,26.548775,1044.269653,349.785706,104.176956
1836,0.0,652.375793,238.293884,916.673462,662.184265,529.622192,905.137573,864.171814,353.426147,801.639099,792.74939,367.825287,1455.682617,721.710083,188.391769,821.430664,432.534424,313.163818,557.220398,658.633362,279.923248,158.184219,694.673584,295.598633,116.154007,530.985535,328.74115,85.388901,485.222443,292.790466,82.601593,558.685181,247.625519,82.264877,680.672424,364.016388,111.208801,816.710205,536.950562,822.341614,706.680359,437.529694,464.64151,1029.080688,436.999634,148.957642,1068.970093,420.625183,113.02343,935.40564,363.44165,30.690153,892.218628,397.445129,18.589146,962.169189,447.346466,30.113888,1052.128906,352.81369,115.99527
1837,0.0,650.613159,238.740891,921.985352,661.695251,529.783691,910.302551,863.189514,352.983063,807.06073,791.798035,367.250763,1460.492554,720.154602,188.805786,825.876587,437.50473,315.71463,556.878296,640.875793,282.502838,146.291992,674.234924,297.856293,103.536263,509.64917,335.110779,80.693665,463.927826,299.695129,80.31443,535.809875,253.209625,75.082741,660.585388,367.601776,99.841103,815.965027,537.161682,826.399353,704.015442,440.291077,467.356567,1034.846069,439.914429,159.090897,1076.306641,423.817413,125.225647,949.410767,365.366852,35.14278,907.008667,397.920776,18.482519,974.57666,448.92746,36.205601,1059.427368,355.861206,127.765968
1838,0.0,648.959595,239.075134,926.225281,661.324768,529.768616,914.53949,862.53064,353.085541,811.797607,791.005432,365.844696,1464.376709,718.877991,189.560303,829.114807,443.276794,318.295349,554.995056,625.616638,285.789734,136.118607,655.802429,302.697815,91.624733,491.632477,340.730804,75.973282,446.002014,305.848846,78.143112,517.148132,258.401215,68.632965,642.997131,371.468048,89.781494,814.858948,537.52002,829.100403,698.85144,442.043732,468.662903,1039.687744,442.338593,169.866501,1082.779541,426.670532,138.749863,961.55896,368.074646,42.189281,920.272034,399.319641,18.920704,986.1745,451.186462,44.68475,1066.67749,358.523224,140.188904
